"Freq [GHz]","re(Gamma(1)) []","im(Gamma(1)) []"
3.98285714285714,0.0862531371966919,113.936475522177
3.98857142857143,0.0863567564574242,114.102653490729
3.99428571428571,0.0864603714546314,114.268840099995
4,0.0865639821785881,114.435035345296
4.00571428571429,0.0866675886192027,114.601239221922
4.01142857142857,0.0867711907667771,114.767451725125
4.01714285714286,0.0868747886112007,114.93367285013
4.02285714285714,0.0869783821422315,115.099902592133
4.02857142857143,0.0870819713494887,115.266140946299
4.03428571428571,0.0871855562224366,115.432387907762
4.04,0.0872891367503455,115.598643471628
4.04571428571429,0.0873927129221952,115.764907632971
4.05142857142857,0.0874962847263944,115.931180386839
4.05714285714286,0.0875998521497832,116.097461728253
4.06285714285714,0.0877034151726856,116.263751652215
4.06857142857143,0.0878069737230195,116.430050153743
4.07428571428571,0.0879105270448478,116.596357227076
4.08,0.0880140778113572,116.76267286796
4.08571428571429,0.0881176232611114,116.928997071362
4.09142857142857,0.0882211642092151,117.095329831683
4.09714285714286,0.0883247006921689,117.261671143799
4.10285714285714,0.0884282327047459,117.428021002509
4.10857142857143,0.0885317602367252,117.594379402574
4.11428571428571,0.0886352832767316,117.760746338724
4.12,0.0887388018129809,117.927121805659
4.12571428571429,0.0888423158334821,118.093505798051
4.13142857142857,0.0889458253261057,118.259898310544
4.13714285714286,0.0890493302786113,118.426299337755
4.14285714285714,0.0891528306786599,118.592708874274
4.14857142857143,0.089256326513821,118.75912691466
4.15428571428571,0.0893598177715763,118.92555345345
4.16,0.0894633044393227,119.091988485152
4.16571428571429,0.0895667865043744,119.258432004245
4.17142857142857,0.0896702639539652,119.424884005186
4.17714285714286,0.0897737367752496,119.5913444824
4.18285714285714,0.0898772049553045,119.757813430292
4.18857142857143,0.0899806684811311,119.924290843235
4.19428571428571,0.0900841273396557,120.090776715579
4.2,0.0901875815177318,120.257271041649
4.20571428571429,0.0902910310021409,120.423773815742
4.21142857142857,0.0903944757795941,120.59028503213
4.21714285714286,0.0904979158367337,120.756804685062
4.22285714285714,0.0906013511601342,120.923332768757
4.22857142857143,0.0907047817363038,121.089869277414
4.23428571428571,0.0908082075516856,121.256414205204
4.24,0.090911628592659,121.422967546274
4.24571428571429,0.0910150448455411,121.589529294747
4.25142857142857,0.091118456296588,121.756099444719
4.25714285714286,0.0912218629319957,121.922677990266
4.26285714285714,0.091325264737902,122.089264925435
4.26857142857143,0.0914286617003872,122.255860244253
4.27428571428571,0.0915320538054758,122.42246394072
4.28,0.0916354410391374,122.589076008815
4.28571428571429,0.0917388233872883,122.755696442491
4.29142857142857,0.0918422008357924,122.922325235678
4.29714285714286,0.0919455733704626,123.088962382284
4.30285714285714,0.0920489409770622,123.255607876193
4.30857142857143,0.0921523036413058,123.422261711266
4.31428571428571,0.0922556613488606,123.588923881341
4.32,0.0923590140853477,123.755594380234
4.32571428571429,0.0924623618363433,123.922273201737
4.33142857142857,0.0925657045873797,124.08896033962
4.33714285714286,0.0926690423239466,124.255655787632
4.34285714285714,0.0927723750314924,124.422359539499
4.34857142857143,0.0928757026954252,124.589071588925
4.35428571428571,0.0929790253011139,124.755791929591
4.36,0.0930823428338894,124.922520555159
4.36571428571429,0.0931856552790461,125.089257459266
4.37142857142857,0.0932889626218422,125.256002635531
4.37714285714286,0.0933922648475017,125.42275607755
4.38285714285714,0.0934955619412151,125.589517778897
4.38857142857143,0.0935988538881404,125.756287733127
4.39428571428572,0.0937021406734045,125.923065933773
4.4,0.0938054222821041,126.089852374348
4.40571428571429,0.0939086986993069,126.256647048343
4.41142857142857,0.0940119699100526,126.423449949229
4.41714285714286,0.0941152358993538,126.59026107046
4.42285714285714,0.0942184966521975,126.757080405464
4.42857142857143,0.094321752153546,126.923907947654
4.43428571428572,0.0944250023883374,127.090743690421
4.44,0.0945282473414876,127.257587627137
4.44571428571429,0.0946314869978906,127.424439751154
4.45142857142857,0.0947347213424198,127.591300055804
4.45714285714286,0.094837950359929,127.758168534401
4.46285714285714,0.0949411740352535,127.925045180239
4.46857142857143,0.0950443923532107,128.091929986594
4.47428571428572,0.0951476052986018,128.258822946722
4.48,0.0952508128562122,128.425724053861
4.48571428571429,0.0953540150108127,128.59263330123
4.49142857142857,0.0954572117471605,128.75955068203
4.49714285714286,0.0955604030500001,128.926476189443
4.50285714285714,0.0956635889040643,129.093409816633
4.50857142857143,0.0957667692940752,129.260351556748
4.51428571428572,0.0958699442047451,129.427301402915
4.52,0.0959731136207773,129.594259348246
4.52571428571429,0.0960762775268675,129.761225385833
4.53142857142857,0.096179435907704,129.928199508753
4.53714285714286,0.0962825887479693,130.095181710063
4.54285714285714,0.0963857360323408,130.262171982804
4.54857142857143,0.0964888777454915,130.429170320002
4.55428571428572,0.0965920138720911,130.596176714664
4.56,0.0966951443968069,130.763191159779
4.56571428571429,0.0967982693043045,130.930213648322
4.57142857142857,0.0969013885792491,131.097244173251
4.57714285714286,0.0970045022063057,131.264282727506
4.58285714285714,0.0971076101701406,131.431329304012
4.58857142857143,0.0972107124554222,131.598383895678
4.59428571428572,0.0973138090468213,131.765446495397
4.6,0.0974168999290125,131.932517096045
4.60571428571429,0.0975199850866749,132.099595690485
4.61142857142857,0.0976230645044928,132.266682271562
4.61714285714286,0.0977261381671567,132.433776832106
4.62285714285714,0.0978292060593641,132.600879364933
4.62857142857143,0.0979322681658202,132.767989862843
4.63428571428572,0.0980353244712389,132.935108318619
4.64,0.0981383749603434,133.102234725034
4.64571428571429,0.0982414196178671,133.269369074841
4.65142857142857,0.0983444584285549,133.436511360782
4.65714285714286,0.098447491377163,133.603661575583
4.66285714285714,0.09855051844846,133.770819711956
4.66857142857143,0.0986535396272233,133.937985762598
4.67428571428572,0.0987565548982378,134.105159720194
4.68,0.0988595642463144,134.272341577412
4.68571428571429,0.0989625676562951,134.439531326909
4.69142857142857,0.0990655651130257,134.606728961327
4.69714285714286,0.0991685566013624,134.773934473295
4.70285714285714,0.09927154210618,134.941147855428
4.70857142857143,0.0993745216123727,135.108369100327
4.71428571428572,0.0994774951048547,135.275598200581
4.72,0.0995804625685601,135.442835148766
4.72571428571429,0.0996834239884438,135.610079937445
4.73142857142857,0.0997863793494819,135.777332559168
4.73714285714286,0.0998893286366723,135.944593006471
4.74285714285714,0.099992271835036,136.11186127188
4.74857142857143,0.100095208929616,136.279137347908
4.75428571428572,0.100198139905481,136.446421227053
4.76,0.100301064747723,136.613712901805
4.76571428571429,0.100403983441458,136.781012364638
4.77142857142857,0.10050689597183,136.948319608017
4.77714285714286,0.100609802324006,137.115634624394
4.78285714285714,0.10071270248318,137.28295740621
4.78857142857143,0.100815596434574,137.450287945894
4.79428571428572,0.100918484163433,137.617626235863
4.8,0.101021365655028,137.784972268523
4.80571428571429,0.101124240894652,137.95232603627
4.81142857142857,0.101227109867613,138.119687531488
4.81714285714286,0.101329972559226,138.287056746549
4.82285714285714,0.101432828954786,138.454433673815
4.82857142857143,0.101535679039505,138.621818305639
4.83428571428572,0.101638522798339,138.789210634358
4.84,0.101741360215424,138.9566106523
4.84571428571429,0.101844191271588,139.124018351777
4.85142857142857,0.101947015927096,139.291433725069
4.85714285714286,0.102049833846188,139.458856764442
4.86285714285714,0.10215264600635,139.626287463183
4.86857142857143,0.102255451694415,139.79372581174
4.87428571428572,0.102358250805579,139.961171803407
4.88,0.102461043457858,140.128625430373
4.88571428571429,0.102563829651153,140.296086684871
4.89142857142857,0.102666609374422,140.463555559136
4.89714285714286,0.10276938261454,140.631032045398
4.90285714285714,0.102872149357818,140.798516135881
4.90857142857143,0.102974909590391,140.966007822798
4.91428571428572,0.103077663298348,141.133507098356
4.92,0.103180410467773,141.301013954752
4.92571428571429,0.103283151084773,141.468528384175
4.93142857142857,0.103385885135485,141.636050378806
4.93714285714286,0.103488612606081,141.803579930815
4.94285714285714,0.103591333482772,141.971117032368
4.94857142857143,0.103694047751811,142.13866167562
4.95428571428572,0.103796755399491,142.306213852718
4.96,0.103899456412151,142.473773555802
4.96571428571429,0.104002150776172,142.641340777003
4.97142857142857,0.104104838477982,142.808915508447
4.97714285714286,0.104207519504053,142.976497742248
4.98285714285714,0.104310193840903,143.144087470517
4.98857142857143,0.104412861475098,143.311684685355
4.99428571428571,0.10451552239325,143.479289378856
5,0.104618176582018,143.646901543108
5.00571428571429,0.10472082402811,143.81452117019
5.01142857142857,0.104823464718283,143.982148252176
5.01714285714286,0.104926098639341,144.149782781133
5.02285714285714,0.105028725778139,144.31742474912
5.02857142857143,0.10513134612158,144.485074148191
5.03428571428571,0.10523395965662,144.652730970391
5.04,0.105336566370264,144.820395207762
5.04571428571429,0.105439166249566,144.988066852337
5.05142857142857,0.105541759281635,145.155745896144
5.05714285714286,0.105644345453628,145.323432331205
5.06285714285714,0.105746924752759,145.491126149536
5.06857142857143,0.105849497166289,145.658827343147
5.07428571428571,0.105952062681536,145.826535904041
5.08,0.106054621285869,145.994251824219
5.08571428571429,0.106157172966712,146.161975095672
5.09142857142857,0.106259717711543,146.329705710389
5.09714285714286,0.106362255507893,146.497443660352
5.10285714285714,0.106464786343348,146.665188937538
5.10857142857143,0.10656731020555,146.832941533919
5.11428571428571,0.106669827082197,147.000701441463
5.12,0.10677233696104,147.168468652132
5.12571428571429,0.106874839829888,147.336243157882
5.13142857142857,0.106977335676607,147.504024950668
5.13714285714286,0.107079824489118,147.671814022437
5.14285714285714,0.1071823062554,147.839610365132
5.14857142857143,0.107284780963489,148.007413970694
5.15428571428571,0.107387248601479,148.175224831056
5.16,0.107489709157522,148.343042938151
5.16571428571429,0.107592162619827,148.510868283905
5.17142857142857,0.107694608976663,148.67870086024
5.17714285714286,0.107797048216357,148.846540659076
5.18285714285714,0.107899480327296,149.014387672328
5.18857142857143,0.108001905297926,149.182241891907
5.19428571428571,0.108104323116752,149.350103309722
5.2,0.108206733772339,149.517971917677
5.20571428571429,0.108309137253314,149.685847707672
5.21142857142857,0.108411533548363,149.853730671606
5.21714285714286,0.108513922646232,150.021620801374
5.22285714285714,0.10861630453573,150.189518088866
5.22857142857143,0.108718679205726,150.357422525972
5.23428571428571,0.108821046645151,150.525334104578
5.24,0.108923406842997,150.693252816565
5.24571428571429,0.109025759788318,150.861178653815
5.25142857142857,0.109128105470232,151.029111608204
5.25714285714286,0.109230443877918,151.197051671609
5.26285714285714,0.109332775000618,151.364998835901
5.26857142857143,0.109435098827636,151.532953092951
5.27428571428571,0.109537415348341,151.700914434627
5.28,0.109639724552165,151.868882852795
5.28571428571429,0.109742026428601,152.036858339319
5.29142857142857,0.10984432096721,152.204840886061
5.29714285714286,0.109946608157613,152.37283048488
5.30285714285714,0.110048887989498,152.540827127637
5.30857142857143,0.110151160452616,152.708830806186
5.31428571428571,0.110253425536783,152.876841512383
5.32,0.11035568323188,153.044859238083
5.32571428571429,0.110457933527852,153.212883975136
5.33142857142857,0.110560176414711,153.380915715394
5.33714285714286,0.110662411882533,153.548954450706
5.34285714285714,0.110764639921458,153.717000172922
5.34857142857143,0.110866860521696,153.885052873888
5.35428571428571,0.110969073673518,154.053112545451
5.36,0.111071279367265,154.221179179456
5.36571428571429,0.111173477593341,154.38925276775
5.37142857142857,0.111275668342218,154.557333302175
5.37714285714286,0.111377851604435,154.725420774575
5.38285714285714,0.111480027370596,154.893515176794
5.38857142857143,0.111582195631374,155.061616500674
5.39428571428572,0.111684356377506,155.229724738056
5.4,0.111786509599798,155.397839880784
5.40571428571429,0.111888655289123,155.565961920699
5.41142857142857,0.111990793436421,155.734090849643
5.41714285714286,0.1120929240327,155.902226659457
5.42285714285714,0.112195047069035,156.070369341983
5.42857142857143,0.112297162536569,156.238518889064
5.43428571428572,0.112399270426512,156.40667529254
5.44,0.112501370730144,156.574838544255
5.44571428571429,0.112603463438811,156.743008636052
5.45142857142857,0.112705548543928,156.911185559773
5.45714285714286,0.112807626036979,157.079369307264
5.46285714285714,0.112909695909514,157.247559870368
5.46857142857143,0.113011758153153,157.41575724093
5.47428571428572,0.113113812759587,157.583961410797
5.48,0.113215859720571,157.752172371816
5.48571428571429,0.113317899027932,157.920390115834
5.49142857142857,0.113419930673564,158.088614634702
5.49714285714286,0.113521954649433,158.256845920267
5.50285714285714,0.113623970947569,158.425083964383
5.50857142857143,0.113725979560076,158.593328758902
5.51428571428572,0.113827980479125,158.761580295677
5.52,0.113929973696955,158.929838566564
5.52571428571429,0.114031959205877,159.098103563419
5.53142857142857,0.114133936998269,159.266375278102
5.53714285714286,0.11423590706658,159.434653702473
5.54285714285714,0.114337869403328,159.602938828392
5.54857142857143,0.1144398240011,159.771230647725
5.55428571428572,0.114541770852554,159.939529152335
5.56,0.114643709950416,160.107834334092
5.56571428571429,0.114745641287483,160.276146184864
5.57142857142857,0.11484756485662,160.444464696524
5.57714285714286,0.114949480650764,160.612789860944
5.58285714285714,0.115051388662922,160.781121670002
5.58857142857143,0.115153288886167,160.949460115574
5.59428571428572,0.115255181313646,161.117805189544
5.6,0.115357065938575,161.286156883793
5.60571428571429,0.115458942754239,161.454515190207
5.61142857142857,0.115560811753994,161.622880100675
5.61714285714286,0.115662672931264,161.791251607089
5.62285714285714,0.115764526279546,161.959629701341
5.62857142857143,0.115866371792406,162.128014375329
5.63428571428572,0.115968209463478,162.296405620952
5.64,0.116070039286468,162.464803430113
5.64571428571429,0.116171861255153,162.633207794718
5.65142857142857,0.116273675363379,162.801618706674
5.65714285714286,0.11637548160506,162.970036157895
5.66285714285714,0.116477279974184,163.138460140295
5.66857142857143,0.116579070464807,163.306890645792
5.67428571428572,0.116680853071055,163.475327666309
5.68,0.116782627787124,163.64377119377
5.68571428571429,0.116884394607281,163.812221220104
5.69142857142857,0.116986153525863,163.980677737245
5.69714285714286,0.117087904537276,164.149140737126
5.70285714285714,0.117189647635997,164.317610211689
5.70857142857143,0.117291382816573,164.486086152876
5.71428571428572,0.11739311007362,164.654568552635
5.72,0.117494829401825,164.823057402917
5.72571428571429,0.117596540795945,164.991552695677
5.73142857142857,0.117698244250807,165.160054422874
5.73714285714286,0.117799939761307,165.328562576472
5.74285714285714,0.117901627322412,165.497077148437
5.74857142857143,0.118003306929158,165.665598130741
5.75428571428572,0.118104978576651,165.83412551536
5.76,0.118206642260067,166.002659294274
5.76571428571429,0.118308297974651,166.171199459468
5.77142857142857,0.118409945715719,166.33974600293
5.77714285714286,0.118511585478656,166.508298916654
5.78285714285714,0.118613217258917,166.676858192639
5.78857142857143,0.118714841052025,166.845423822886
5.79428571428572,0.118816456853574,167.013995799404
5.8,0.118918064659228,167.182574114204
5.80571428571429,0.119019664464718,167.351158759304
5.81142857142857,0.119121256265847,167.519749726725
5.81714285714286,0.119222840058485,167.688347008494
5.82285714285714,0.119324415838573,167.856950596643
5.82857142857143,0.11942598360212,168.025560483208
5.83428571428572,0.119527543345205,168.194176660232
5.84,0.119629095063975,168.362799119761
5.84571428571429,0.119730638754647,168.531427853848
5.85142857142857,0.119832174413506,168.700062854551
5.85714285714286,0.119933702036907,168.868704113931
5.86285714285714,0.120035221621271,169.037351624058
5.86857142857143,0.120136733163092,169.206005377005
5.87428571428572,0.120238236658929,169.374665364851
5.88,0.12033973210541,169.543331579681
5.88571428571429,0.120441219499235,169.712004013586
5.89142857142857,0.120542698837168,169.88068265866
5.89714285714286,0.120644170116044,170.049367507007
5.90285714285714,0.120745633332766,170.218058550732
5.90857142857143,0.120847088484307,170.38675578195
5.91428571428572,0.120948535567709,170.55545919278
5.92,0.121049974580085,170.724168775346
5.92571428571429,0.12115140551862,170.89288452178
5.93142857142857,0.121252828380583,171.061606424218
5.93714285714286,0.121354243163332,171.230334474804
5.94285714285714,0.121455649864365,171.399068665687
5.94857142857143,0.12155704848144,171.567808989023
5.95428571428572,0.121658439013087,171.736555436974
5.96,0.12175982146122,171.90530800171
5.96571428571429,0.121861195842256,172.074066675393
5.97142857142857,0.121962562094385,172.242831450158
5.97714285714286,0.122063920224032,172.411602318298
5.98285714285714,0.12216527027465,172.580379271961
5.98857142857143,0.12226661223002,172.749162303337
5.99428571428571,0.122367946084516,172.917951404634
6,0.12246927183519,173.086746568064
