"Freq [GHz]","re(Zo(1)) []"
2,49.9572910994352
2.00571428571429,49.9568033795945
2.01142857142857,49.9563172205277
2.01714285714286,49.955832638988
2.02285714285714,49.9553496517181
2.02857142857143,49.9548682754496
2.03428571428571,49.9543885269025
2.04,49.9539104227852
2.04571428571429,49.953433979793
2.05142857142857,49.9529592146086
2.05714285714286,49.9524861439009
2.06285714285714,49.9520147843248
2.06857142857143,49.9515451525207
2.07428571428571,49.951077265114
2.08,49.9506111387142
2.08571428571429,49.9501467899153
2.09142857142857,49.9496842352942
2.09714285714286,49.9492234914111
2.10285714285714,49.9487645748085
2.10857142857143,49.948307502011
2.11428571428571,49.9478522895247
2.12,49.9473989538367
2.12571428571429,49.9469475114145
2.13142857142857,49.9464979787058
2.13714285714286,49.9460503721378
2.14285714285714,49.9456047081169
2.14857142857143,49.945161003028
2.15428571428571,49.9447192732344
2.16,49.9442795350768
2.16571428571429,49.9438418048733
2.17142857142857,49.9434060989187
2.17714285714286,49.9429724334842
2.18285714285714,49.9425408248168
2.18857142857143,49.9421112891388
2.19428571428571,49.9416838426476
2.2,49.9412585015149
2.20571428571429,49.9408352818866
2.21142857142857,49.9404141998821
2.21714285714286,49.939995271594
2.22285714285714,49.9395785130876
2.22857142857143,49.9391639404004
2.23428571428571,49.9387515695417
2.24,49.9383414164923
2.24571428571429,49.937933497204
2.25142857142857,49.9375278275988
2.25714285714286,49.9371244235692
2.26285714285714,49.9367233009771
2.26857142857143,49.9363244756537
2.27428571428571,49.9359279633991
2.28,49.9355337799818
2.28571428571429,49.9351419411382
2.29142857142857,49.9347524625723
2.29714285714286,49.9343653599552
2.30285714285714,49.9339806489249
2.30857142857143,49.9335983450856
2.31428571428571,49.9332184640076
2.32,49.9328410212265
2.32571428571429,49.9324660322431
2.33142857142857,49.9320935125232
2.33714285714286,49.9317234774966
2.34285714285714,49.9313559425571
2.34857142857143,49.9309909230622
2.35428571428571,49.9306284343325
2.36,49.9302684916513
2.36571428571429,49.9299111102643
2.37142857142857,49.9295563053794
2.37714285714286,49.9292040921659
2.38285714285714,49.9288544857545
2.38857142857143,49.9285075012366
2.39428571428571,49.9281631536644
2.4,49.9278214580499
2.40571428571429,49.9274824293652
2.41142857142857,49.9271460825415
2.41714285714286,49.9268124324693
2.42285714285714,49.9264814939976
2.42857142857143,49.9261532819338
2.43428571428571,49.9258278110433
2.44,49.925505096049
2.44571428571429,49.9251851516311
2.45142857142857,49.9248679924269
2.45714285714286,49.92455363303
2.46285714285714,49.9242420879904
2.46857142857143,49.9239333718138
2.47428571428571,49.9236274989618
2.48,49.9233244838508
2.48571428571429,49.9230243408524
2.49142857142857,49.9227270842925
2.49714285714286,49.9224327284513
2.50285714285714,49.922141287563
2.50857142857143,49.9218527758152
2.51428571428571,49.9215672073488
2.52,49.9212845962576
2.52571428571429,49.9210049565881
2.53142857142857,49.9207283023391
2.53714285714286,49.9204546474611
2.54285714285714,49.9201840058565
2.54857142857143,49.9199163913792
2.55428571428571,49.9196518178338
2.56,49.9193902989758
2.56571428571429,49.9191318485114
2.57142857142857,49.9188764800964
2.57714285714286,49.9186242073371
2.58285714285714,49.9183750437888
2.58857142857143,49.9181290029565
2.59428571428571,49.9178860982939
2.6,49.9176463432036
2.60571428571429,49.9174097510363
2.61142857142857,49.9171763350913
2.61714285714286,49.9169461086153
2.62285714285714,49.9167190848029
2.62857142857143,49.9164952767959
2.63428571428571,49.916274697683
2.64,49.9160573604998
2.64571428571429,49.9158432782284
2.65142857142857,49.9156324637971
2.65714285714286,49.9154249300802
2.66285714285714,49.9152206898977
2.66857142857143,49.9150197560149
2.67428571428571,49.9148221411425
2.68,49.9146278579362
2.68571428571429,49.914436918996
2.69142857142857,49.9142493368669
2.69714285714286,49.9140651240376
2.70285714285714,49.913884292941
2.70857142857143,49.9137068559539
2.71428571428571,49.9135328253961
2.72,49.913362213531
2.72571428571429,49.913195032565
2.73142857142857,49.9130312946472
2.73714285714286,49.9128710118692
2.74285714285714,49.912714196265
2.74857142857143,49.9125608598107
2.75428571428571,49.9124110144242
2.76,49.9122646719651
2.76571428571429,49.9121218442346
2.77142857142857,49.9119825429749
2.77714285714286,49.9118467798693
2.78285714285714,49.9117145665419
2.78857142857143,49.9115859145575
2.79428571428571,49.9114608354211
2.8,49.911339340578
2.80571428571429,49.9112214414136
2.81142857142857,49.911107149253
2.81714285714286,49.9109964753607
2.82285714285714,49.9108894309409
2.82857142857143,49.910786027137
2.83428571428571,49.9106862750311
2.84,49.9105901856446
2.84571428571429,49.9104977699371
2.85142857142857,49.9104090388071
2.85714285714286,49.9103240030911
2.86285714285714,49.9102426735638
2.86857142857143,49.9101650609378
2.87428571428571,49.9100911758637
2.88,49.9100210289293
2.88571428571429,49.9099546306603
2.89142857142857,49.9098919915192
2.89714285714286,49.909833121906
2.90285714285714,49.9097780321574
2.90857142857143,49.9097267325471
2.91428571428571,49.9096792332851
2.92,49.9096355445182
2.92571428571429,49.9095956763293
2.93142857142857,49.9095596387377
2.93714285714286,49.9095274416986
2.94285714285714,49.9094990951031
2.94857142857143,49.9094746087779
2.95428571428571,49.9094539924856
2.96,49.909437255924
2.96571428571429,49.9094244087265
2.97142857142857,49.9094154604614
2.97714285714286,49.9094104206322
2.98285714285714,49.9094092986774
2.98857142857143,49.9094121039703
2.99428571428571,49.9094188458188
3,49.9094295334654
3.00571428571429,49.909444176087
3.01142857142857,49.909462782795
3.01714285714286,49.9094853626348
3.02285714285714,49.9095119245861
3.02857142857143,49.9095424775625
3.03428571428571,49.9095770304114
3.04,49.909615591914
3.04571428571429,49.9096581707854
3.05142857142857,49.909704775674
3.05714285714286,49.9097554151618
3.06285714285714,49.9098100977641
3.06857142857143,49.9098688319296
3.07428571428571,49.9099316260401
3.08,49.9099984884104
3.08571428571429,49.9100694272885
3.09142857142857,49.9101444508552
3.09714285714286,49.9102235672242
3.10285714285714,49.910306784442
3.10857142857143,49.9103941104875
3.11428571428571,49.9104855532726
3.12,49.9105811206414
3.12571428571429,49.9106808203707
3.13142857142857,49.9107846601694
3.13714285714286,49.9108926476789
3.14285714285714,49.9110047904728
3.14857142857143,49.9111210960569
3.15428571428571,49.9112415718691
3.16,49.9113662252794
3.16571428571429,49.9114950635895
3.17142857142857,49.9116280940336
3.17714285714286,49.9117653237772
3.18285714285714,49.911906759918
3.18857142857143,49.9120524094854
3.19428571428571,49.9122022794405
3.2,49.9123563766761
3.20571428571429,49.9125147080166
3.21142857142857,49.9126772802181
3.21714285714286,49.9128440999682
3.22285714285714,49.913015173886
3.22857142857143,49.9131905085222
3.23428571428571,49.913370110359
3.24,49.9135539858097
3.24571428571429,49.9137421412193
3.25142857142857,49.9139345828641
3.25714285714286,49.9141313169517
3.26285714285714,49.9143323496211
3.26857142857143,49.9145376869425
3.27428571428571,49.9147473349174
3.28,49.9149612994787
3.28571428571429,49.9151795864904
3.29142857142857,49.9154022017477
3.29714285714286,49.9156291509772
3.30285714285714,49.9158604398366
3.30857142857143,49.9160960739147
3.31428571428571,49.9163360587318
3.32,49.916580399739
3.32571428571429,49.9168291023191
3.33142857142857,49.9170821717856
3.33714285714286,49.9173396133834
3.34285714285714,49.9176014322887
3.34857142857143,49.9178676336088
3.35428571428571,49.9181382223822
3.36,49.9184132035787
3.36571428571429,49.9186925820992
3.37142857142857,49.9189763627762
3.37714285714286,49.919264550373
3.38285714285714,49.9195571495845
3.38857142857143,49.9198541650368
3.39428571428571,49.9201556012873
3.4,49.9204614628249
3.40571428571429,49.9207717540696
3.41142857142857,49.9210864793732
3.41714285714286,49.9214056430184
3.42285714285714,49.92172924922
3.42857142857143,49.9220573021236
3.43428571428571,49.9223898058069
3.44,49.9227267642789
3.44571428571429,49.9230681814802
3.45142857142857,49.9234140612831
3.45714285714286,49.9237644074916
3.46285714285714,49.9241192238412
3.46857142857143,49.9244785139996
3.47428571428571,49.9248422815659
3.48,49.9252105300713
3.48571428571429,49.9255832629788
3.49142857142857,49.9259604836834
3.49714285714286,49.9263421955122
3.50285714285714,49.9267284017242
3.50857142857143,49.9271191055106
3.51428571428571,49.927514309995
3.52,49.9279140182329
3.52571428571429,49.9283182332123
3.53142857142857,49.9287269578535
3.53714285714286,49.9291401950094
3.54285714285714,49.9295579474653
3.54857142857143,49.929980217939
3.55428571428571,49.930407009081
3.56,49.9308383234746
3.56571428571429,49.9312741636357
3.57142857142857,49.9317145320134
3.57714285714286,49.9321594309893
3.58285714285714,49.9326088628784
3.58857142857143,49.9330628299286
3.59428571428571,49.933521334321
3.6,49.93398437817
3.60571428571429,49.9344519635235
3.61142857142857,49.9349240923625
3.61714285714286,49.9354007666018
3.62285714285714,49.9358819880897
3.62857142857143,49.9363677586082
3.63428571428571,49.9368580798731
3.64,49.9373529535342
3.64571428571429,49.9378523811751
3.65142857142857,49.9383563643136
3.65714285714286,49.9388649044018
3.66285714285714,49.9393780028256
3.66857142857143,49.939895660906
3.67428571428571,49.9404178798978
3.68,49.9409446609909
3.68571428571429,49.9414760053095
3.69142857142857,49.9420119139129
3.69714285714286,49.9425523877952
3.70285714285714,49.9430974278855
3.70857142857143,49.943647035048
3.71428571428571,49.9442012100822
3.72,49.944759953723
3.72571428571429,49.9453232666406
3.73142857142857,49.945891149441
3.73714285714286,49.9464636026658
3.74285714285714,49.9470406267924
3.74857142857143,49.9476222222343
3.75428571428571,49.9482083893408
3.76,49.9487991283978
3.76571428571429,49.949394439627
3.77142857142857,49.949994323187
3.77714285714286,49.9505987791727
3.78285714285714,49.9512078076159
3.78857142857143,49.951821408485
3.79428571428571,49.9524395816856
3.8,49.9530623270603
3.80571428571429,49.9536896443889
3.81142857142857,49.9543215333885
3.81714285714286,49.9549579937139
3.82285714285714,49.9555990249575
3.82857142857143,49.9562446266492
3.83428571428571,49.9568947982572
3.84,49.9575495391875
3.84571428571429,49.9582088487844
3.85142857142857,49.9588727263306
3.85714285714286,49.9595411710472
3.86285714285714,49.9602141820939
3.86857142857143,49.9608917585694
3.87428571428571,49.961573899511
3.88,49.9622606038955
3.88571428571429,49.9629518706384
3.89142857142857,49.9636476985952
3.89714285714286,49.9643480865604
3.90285714285714,49.9650530332686
3.90857142857143,49.9657625373939
3.91428571428571,49.9664765975506
3.92,49.9671952122932
3.92571428571429,49.9679183801164
3.93142857142857,49.9686460994553
3.93714285714286,49.969378368686
3.94285714285714,49.970115186125
3.94857142857143,49.97085655003
3.95428571428571,49.9716024585997
3.96,49.9723529099741
3.96571428571429,49.9731079022347
3.97142857142857,49.9738674334047
3.97714285714286,49.974631501449
3.98285714285714,49.9754001042744
3.98857142857143,49.9761732397299
3.99428571428571,49.9769509056068
4,49.9777330996388
4.00571428571429,49.9785198195024
4.01142857142857,49.9793110628167
4.01714285714286,49.980106827144
4.02285714285714,49.9809071099896
4.02857142857143,49.9817119088022
4.03428571428571,49.982521220974
4.04,49.983335043841
4.04571428571429,49.984153374683
4.05142857142857,49.9849762107237
4.05714285714286,49.9858035491312
4.06285714285714,49.9866353870181
4.06857142857143,49.9874717214414
4.07428571428571,49.9883125494029
4.08,49.9891578678495
4.08571428571429,49.9900076736731
4.09142857142857,49.990861963711
4.09714285714286,49.9917207347461
4.10285714285714,49.9925839835068
4.10857142857143,49.9934517066676
4.11428571428571,49.9943239008488
4.12,49.9952005626174
4.12571428571429,49.9960816884865
4.13142857142857,49.996967274916
4.13714285714286,49.9978573183125
4.14285714285714,49.9987518150298
4.14857142857143,49.9996507613689
4.15428571428571,50.0005541535781
4.16,50.0014619878534
4.16571428571429,50.0023742603387
4.17142857142857,50.0032909671257
4.17714285714286,50.0042121042545
4.18285714285714,50.0051376677134
4.18857142857143,50.0060676534394
4.19428571428571,50.0070020573183
4.2,50.0079408751849
4.20571428571429,50.0088841028232
4.21142857142857,50.0098317359664
4.21714285714286,50.0107837702976
4.22285714285714,50.0117402014496
4.22857142857143,50.0127010250048
4.23428571428571,50.0136662364965
4.24,50.0146358314077
4.24571428571429,50.0156098051726
4.25142857142857,50.0165881531757
4.25714285714286,50.0175708707529
4.26285714285714,50.0185579531911
4.26857142857143,50.0195493957287
4.27428571428571,50.0205451935556
4.28,50.0215453418137
4.28571428571429,50.0225498355969
4.29142857142857,50.0235586699514
4.29714285714286,50.0245718398756
4.30285714285714,50.0255893403209
4.30857142857143,50.0266111661913
4.31428571428571,50.0276373123441
4.32,50.0286677735898
4.32571428571429,50.0297025446923
4.33142857142857,50.0307416203694
4.33714285714286,50.0317849952928
4.34285714285714,50.0328326640881
4.34857142857143,50.0338846213356
4.35428571428571,50.0349408615699
4.36,50.0360013792805
4.36571428571429,50.0370661689119
4.37142857142857,50.0381352248637
4.37714285714286,50.039208541491
4.38285714285714,50.0402861131045
4.38857142857143,50.0413679339708
4.39428571428572,50.0424539983124
4.4,50.0435443003082
4.40571428571429,50.0446388340937
4.41142857142857,50.0457375937608
4.41714285714286,50.0468405733587
4.42285714285714,50.0479477668934
4.42857142857143,50.0490591683285
4.43428571428572,50.050174771585
4.44,50.0512945705419
4.44571428571429,50.0524185590359
4.45142857142857,50.0535467308622
4.45714285714286,50.0546790797744
4.46285714285714,50.0558155994846
4.46857142857143,50.0569562836641
4.47428571428572,50.0581011259428
4.48,50.0592501199105
4.48571428571429,50.0604032591161
4.49142857142857,50.0615605370685
4.49714285714286,50.0627219472364
4.50285714285714,50.063887483049
4.50857142857143,50.0650571378955
4.51428571428572,50.0662309051261
4.52,50.0674087780517
4.52571428571429,50.0685907499443
4.53142857142857,50.0697768140372
4.53714285714286,50.0709669635252
4.54285714285714,50.072161191565
4.54857142857143,50.073359491275
4.55428571428572,50.074561855736
4.56,50.0757682779911
4.56571428571429,50.0769787510461
4.57142857142857,50.0781932678696
4.57714285714286,50.0794118213934
4.58285714285714,50.0806344045124
4.58857142857143,50.0818610100851
4.59428571428572,50.0830916309338
4.6,50.0843262598446
4.60571428571429,50.0855648895681
4.61142857142857,50.0868075128189
4.61714285714286,50.0880541222766
4.62285714285714,50.0893047105853
4.62857142857143,50.0905592703546
4.63428571428572,50.0918177941589
4.64,50.0930802745386
4.64571428571429,50.0943467039995
4.65142857142857,50.0956170750135
4.65714285714286,50.0968913800186
4.66285714285714,50.0981696114194
4.66857142857143,50.0994517615869
4.67428571428572,50.1007378228591
4.68,50.102027787541
4.68571428571429,50.103321647905
4.69142857142857,50.1046193961909
4.69714285714286,50.1059210246063
4.70285714285714,50.1072265253268
4.70857142857143,50.108535890496
4.71428571428572,50.1098491122263
4.72,50.1111661825983
4.72571428571429,50.1124870936616
4.73142857142857,50.1138118374351
4.73714285714286,50.1151404059066
4.74285714285714,50.1164727910338
4.74857142857143,50.1178089847439
4.75428571428572,50.1191489789341
4.76,50.1204927654719
4.76571428571429,50.121840336195
4.77142857142857,50.1231916829118
4.77714285714286,50.1245467974018
4.78285714285714,50.1259056714151
4.78857142857143,50.1272682966735
4.79428571428572,50.1286346648701
4.8,50.1300047676697
4.80571428571429,50.1313785967092
4.81142857142857,50.1327561435976
4.81714285714286,50.1341373999162
4.82285714285714,50.135522357219
4.82857142857143,50.1369110070328
4.83428571428572,50.1383033408575
4.84,50.1396993501662
4.84571428571429,50.1410990264054
4.85142857142857,50.1425023609955
4.85714285714286,50.1439093453308
4.86285714285714,50.1453199707794
4.86857142857143,50.1467342286843
4.87428571428572,50.1481521103627
4.88,50.1495736071066
4.88571428571429,50.1509987101832
4.89142857142857,50.1524274108347
4.89714285714286,50.1538597002789
4.90285714285714,50.1552955697094
4.90857142857143,50.1567350102952
4.91428571428572,50.1581780131819
4.92,50.1596245694912
4.92571428571429,50.1610746703211
4.93142857142857,50.1625283067468
4.93714285714286,50.1639854698202
4.94285714285714,50.1654461505702
4.94857142857143,50.1669103400034
4.95428571428572,50.1683780291037
4.96,50.1698492088332
4.96571428571429,50.1713238701315
4.97142857142857,50.172802003917
4.97714285714286,50.174283601086
4.98285714285714,50.175768652514
4.98857142857143,50.1772571490549
4.99428571428571,50.1787490815419
5,50.1802444407876
5.00571428571429,50.1817432175839
5.01142857142857,50.1832454027024
5.01714285714286,50.1847509868949
5.02285714285714,50.1862599608931
5.02857142857143,50.1877723154091
5.03428571428571,50.1892880411356
5.04,50.190807128746
5.04571428571429,50.1923295688947
5.05142857142857,50.1938553522172
5.05714285714286,50.1953844693307
5.06285714285714,50.1969169108336
5.06857142857143,50.1984526673062
5.07428571428571,50.1999917293111
5.08,50.2015340873928
5.08571428571429,50.2030797320783
5.09142857142857,50.2046286538772
5.09714285714286,50.206180843282
5.10285714285714,50.2077362907683
5.10857142857143,50.2092949867948
5.11428571428571,50.2108569218036
5.12,50.2124220862206
5.12571428571429,50.2139904704556
5.13142857142857,50.2155620649022
5.13714285714286,50.2171368599384
5.14285714285714,50.2187148459267
5.14857142857143,50.2202960132142
5.15428571428571,50.2218803521328
5.16,50.2234678529996
5.16571428571429,50.2250585061168
5.17142857142857,50.2266523017721
5.17714285714286,50.2282492302389
5.18285714285714,50.2298492817765
5.18857142857143,50.2314524466301
5.19428571428571,50.2330587150313
5.2,50.234668077198
5.20571428571429,50.2362805233348
5.21142857142857,50.2378960436332
5.21714285714286,50.2395146282716
5.22285714285714,50.2411362674157
5.22857142857143,50.2427609512186
5.23428571428571,50.2443886698211
5.24,50.2460194133518
5.24571428571429,50.247653171927
5.25142857142857,50.2492899356516
5.25714285714286,50.2509296946187
5.26285714285714,50.25257243891
5.26857142857143,50.2542181585958
5.27428571428571,50.2558668437357
5.28,50.2575184843781
5.28571428571429,50.2591730705609
5.29142857142857,50.2608305923116
5.29714285714286,50.2624910396472
5.30285714285714,50.2641544025748
5.30857142857143,50.2658206710916
5.31428571428571,50.2674898351847
5.32,50.2691618848322
5.32571428571429,50.2708368100024
5.33142857142857,50.2725146006546
5.33714285714286,50.2741952467393
5.34285714285714,50.2758787381978
5.34857142857143,50.2775650649631
5.35428571428571,50.2792542169597
5.36,50.2809461841037
5.36571428571429,50.2826409563033
5.37142857142857,50.2843385234587
5.37714285714286,50.2860388754624
5.38285714285714,50.2877420021994
5.38857142857143,50.2894478935473
5.39428571428572,50.2911565393767
5.4,50.2928679295509
5.40571428571429,50.2945820539266
5.41142857142857,50.2962989023538
5.41714285714286,50.298018464676
5.42285714285714,50.2997407307305
5.42857142857143,50.3014656903484
5.43428571428572,50.3031933333549
5.44,50.3049236495694
5.44571428571429,50.3066566288058
5.45142857142857,50.3083922608723
5.45714285714286,50.3101305355724
5.46285714285714,50.3118714427039
5.46857142857143,50.31361497206
5.47428571428572,50.3153611134293
5.48,50.3171098565956
5.48571428571429,50.3188611913384
5.49142857142857,50.3206151074329
5.49714285714286,50.3223715946503
5.50285714285714,50.324130642758
5.50857142857143,50.3258922415195
5.51428571428572,50.3276563806948
5.52,50.3294230500406
5.52571428571429,50.3311922393103
5.53142857142857,50.3329639382542
5.53714285714286,50.3347381366198
5.54285714285714,50.3365148241517
5.54857142857143,50.3382939905921
5.55428571428572,50.3400756256807
5.56,50.3418597191549
5.56571428571429,50.3436462607502
5.57142857142857,50.3454352402
5.57714285714286,50.3472266472359
5.58285714285714,50.3490204715881
5.58857142857143,50.350816702985
5.59428571428572,50.3526153311541
5.6,50.3544163458214
5.60571428571429,50.3562197367123
5.61142857142857,50.358025493551
5.61714285714286,50.3598336060612
5.62285714285714,50.361644063966
5.62857142857143,50.3634568569884
5.63428571428572,50.3652719748508
5.64,50.3670894072759
5.64571428571429,50.3689091439861
5.65142857142857,50.3707311747045
5.65714285714286,50.3725554891542
5.66285714285714,50.374382077059
5.66857142857143,50.3762109281435
5.67428571428572,50.378042032133
5.68,50.3798753787537
5.68571428571429,50.3817109577333
5.69142857142857,50.3835487588003
5.69714285714286,50.385388771685
5.70285714285714,50.3872309861192
5.70857142857143,50.3890753918362
5.71428571428572,50.3909219785715
5.72,50.3927707360624
5.72571428571429,50.3946216540483
5.73142857142857,50.3964747222711
5.73714285714286,50.398329930475
5.74285714285714,50.4001872684066
5.74857142857143,50.4020467258157
5.75428571428572,50.4039082924544
5.76,50.4057719580782
5.76571428571429,50.4076377124455
5.77142857142857,50.409505545318
5.77714285714286,50.411375446461
5.78285714285714,50.4132474056432
5.78857142857143,50.4151214126368
5.79428571428572,50.416997457218
5.8,50.4188755291671
5.80571428571429,50.4207556182682
5.81142857142857,50.4226377143097
5.81714285714286,50.4245218070844
5.82285714285714,50.4264078863895
5.82857142857143,50.4282959420269
5.83428571428572,50.4301859638032
5.84,50.4320779415298
5.84571428571429,50.4339718650232
5.85142857142857,50.435867724105
5.85714285714286,50.4377655086019
5.86285714285714,50.4396652083463
5.86857142857143,50.4415668131758
5.87428571428572,50.4434703129337
5.88,50.4453756974693
5.88571428571429,50.4472829566374
5.89142857142857,50.4491920802991
5.89714285714286,50.4511030583215
5.90285714285714,50.4530158805779
5.90857142857143,50.4549305369482
5.91428571428572,50.4568470173186
5.92,50.4587653115819
5.92571428571429,50.4606854096377
5.93142857142857,50.4626073013925
5.93714285714286,50.4645309767597
5.94285714285714,50.4664564256599
5.94857142857143,50.4683836380206
5.95428571428572,50.4703126037771
5.96,50.4722433128717
5.96571428571429,50.4741757552546
5.97142857142857,50.4761099208834
5.97714285714286,50.4780457997236
5.98285714285714,50.4799833817487
5.98857142857143,50.48192265694
5.99428571428571,50.4838636152871
6,50.4858062467878
